Count_C1DNANuclei,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05ColorToGray,ExecutionTime_06CorrectIlluminationApply,ExecutionTime_07IdentifyPrimaryObjects,ExecutionTime_08MeasureObjectIntensity,FileName_C1illum,FileName_C2illum,FileName_C3illum,FileName_raw,ImageNumber,Metadata_XY,Metadata_basename,Scaling_raw,Threshold_FinalThreshold_C1DNANuclei
9.0,0,0.0,2.000000000000007,0.0,0.490000000000002,0.14999999999999858,2.3599999999999994,1.019999999999996,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0046.tif,46,46,Atr+C Day2,65535,0.01
6.0,0,0.0,1.9099999999999895,0.0,0.6300000000000097,0.13000000000000256,2.3699999999999974,1.0999999999999943,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0047.tif,47,47,Atr+C Day2,65535,0.01
9.0,0,0.0,1.1099999999999994,0.0,0.35999999999999943,0.14000000000000057,2.3300000000000054,0.9500000000000028,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0048.tif,48,48,Atr+C Day2,65535,0.01
17.0,0,0.0,1.0799999999999983,0.0,0.3299999999999912,0.15000000000000568,2.3200000000000003,1.0300000000000011,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0049.tif,49,49,Atr+C Day2,65535,0.01
11.0,0,0.0,1.7100000000000009,0.0,0.75,0.22999999999999687,2.4099999999999966,0.9400000000000048,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0050.tif,50,50,Atr+C Day2,65535,0.01
11.0,0,0.0,1.4799999999999969,0.0,0.5700000000000003,0.2400000000000091,1.9599999999999937,0.9400000000000119,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0051.tif,51,51,Atr+C Day2,65535,0.01
10.0,0,0.0,0.7600000000000051,0.0,0.3299999999999983,0.11999999999999744,1.730000000000004,0.8899999999999935,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0052.tif,52,52,Atr+C Day2,65535,0.01
12.0,0,0.0,0.9099999999999966,0.0,0.45000000000000284,0.10999999999999943,1.7800000000000011,0.9300000000000068,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0053.tif,53,53,Atr+C Day2,65535,0.01
16.0,0,0.0,0.8999999999999915,0.0,0.3500000000000085,0.12999999999999545,2.260000000000005,1.0900000000000034,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0054.tif,54,54,Atr+C Day2,65535,0.01
13.0,0,0.0,1.6500000000000057,0.0,0.710000000000008,0.22999999999998977,2.5799999999999983,1.1400000000000006,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0055.tif,55,55,Atr+C Day2,65535,0.01
1.0,0,0.0,0.7999999999999972,0.0,0.35999999999999943,0.12000000000000455,2.4000000000000057,1.1599999999999966,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0056.tif,56,56,Atr+C Day2,65535,0.01
8.0,0,0.0,0.9500000000000028,0.0,0.4299999999999926,0.14000000000000057,2.3799999999999955,1.1299999999999955,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0057.tif,57,57,Atr+C Day2,65535,0.01
16.0,0,0.0,0.7899999999999991,0.0,0.4200000000000017,0.14000000000000057,2.3400000000000034,1.1499999999999915,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0058.tif,58,58,Atr+C Day2,65535,0.01
7.0,0,0.0,0.990000000000002,0.0,0.3400000000000034,0.12999999999999545,2.3800000000000026,0.7900000000000063,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0059.tif,59,59,Atr+C Day2,65535,0.01
8.0,0,0.0,0.8299999999999983,0.0,0.3499999999999943,0.12000000000000455,2.3900000000000006,0.730000000000004,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0060.tif,60,60,Atr+C Day2,65535,0.01
9.0,0,0.0,1.2099999999999937,0.0,0.480000000000004,0.1700000000000017,1.9300000000000068,0.8199999999999932,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0061.tif,61,61,Atr+C Day2,65535,0.01
8.0,0,0.0,0.9599999999999937,0.0,0.36999999999999034,0.1700000000000017,2.3000000000000114,1.0199999999999818,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0062.tif,62,62,Atr+C Day2,65535,0.01
7.0,0,0.0,0.8899999999999864,0.0,0.35999999999999943,0.13999999999998636,2.3500000000000085,0.9799999999999898,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0063.tif,63,63,Atr+C Day2,65535,0.01
12.0,0,0.0,1.009999999999991,0.0,0.37000000000000455,0.14000000000000057,2.3500000000000085,0.9500000000000028,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0064.tif,64,64,Atr+C Day2,65535,0.01
3.0,0,0.0,0.9399999999999977,0.0,0.3400000000000034,0.13000000000000966,2.289999999999992,1.039999999999992,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0065.tif,65,65,Atr+C Day2,65535,0.01
5.0,0,0.0,0.9099999999999966,0.0,0.39000000000000057,0.15999999999998238,2.3200000000000074,1.0499999999999972,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0066.tif,66,66,Atr+C Day2,65535,0.01
12.0,0,0.0,0.8999999999999915,0.0,0.3999999999999915,0.12000000000000455,1.7700000000000102,0.8599999999999994,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0067.tif,67,67,Atr+C Day2,65535,0.01
15.0,0,0.0,1.7700000000000102,0.0,0.6299999999999955,0.2500000000000142,1.8199999999999932,0.9000000000000057,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0068.tif,68,68,Atr+C Day2,65535,0.01
17.0,0,0.0,0.9200000000000017,0.0,0.38999999999998636,0.14000000000001478,1.7700000000000102,0.8999999999999915,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0069.tif,69,69,Atr+C Day2,65535,0.01
0.0,0,0.0,0.9200000000000017,0.0,0.35999999999999943,0.15000000000000568,1.730000000000004,0.5700000000000074,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0070.tif,70,70,Atr+C Day2,65535,0.01
20.0,0,0.0,0.9399999999999977,0.0,0.37000000000000455,0.14000000000000057,2.0600000000000023,0.8099999999999881,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0071.tif,71,71,Atr+C Day2,65535,0.01
15.0,0,0.0,0.9099999999999966,0.0,0.35999999999999943,0.15000000000000568,2.1000000000000085,0.8699999999999903,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0072.tif,72,72,Atr+C Day2,65535,0.01
10.0,0,0.010000000000005116,0.9299999999999926,0.0,0.3500000000000085,0.1500000000000199,2.069999999999993,0.8500000000000085,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0073.tif,73,73,Atr+C Day2,65535,0.01
3.0,0,0.0,0.8799999999999955,0.0,0.4100000000000108,0.1599999999999966,2.2299999999999898,0.960000000000008,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0074.tif,74,74,Atr+C Day2,65535,0.01
6.0,0,0.0,0.8699999999999903,0.0,0.4200000000000159,0.1700000000000017,2.200000000000003,1.0,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0075.tif,75,75,Atr+C Day2,65535,0.01
8.0,0,0.0,0.8899999999999864,0.0,0.46999999999999886,0.1700000000000017,2.200000000000003,0.9700000000000131,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0076.tif,76,76,Atr+C Day2,65535,0.01
8.0,0,0.0,0.9299999999999926,0.0,0.4399999999999977,0.1799999999999926,2.200000000000003,0.960000000000008,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0077.tif,77,77,Atr+C Day2,65535,0.01
10.0,0,0.0,0.8499999999999943,0.0,0.37999999999999545,0.09999999999999432,2.5500000000000114,0.9100000000000108,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0078.tif,78,78,Atr+C Day2,65535,0.01
8.0,0,0.0,0.8399999999999892,0.0,0.39000000000000057,0.20000000000000284,2.34999999999998,0.9000000000000057,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0079.tif,79,79,Atr+C Day2,65535,0.01
2.0,0,0.0,0.8199999999999932,0.0,0.4200000000000017,0.20999999999999375,2.299999999999997,0.8700000000000045,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0080.tif,80,80,Atr+C Day2,65535,0.01
8.0,0,0.0,0.8300000000000125,0.0,0.37999999999999545,0.1799999999999926,2.3599999999999994,0.9000000000000057,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0081.tif,81,81,Atr+C Day2,65535,0.01
4.0,0,0.0,1.5300000000000011,0.0,0.6500000000000057,0.1599999999999966,2.0999999999999943,1.0100000000000051,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0082.tif,82,82,Atr+C Day2,65535,0.01
2.0,0,0.0,0.8599999999999994,0.0,0.3599999999999852,0.14999999999999147,2.1300000000000097,0.9699999999999989,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0083.tif,83,83,Atr+C Day2,65535,0.01
12.0,0,0.0,0.910000000000025,0.0,0.3299999999999983,0.14000000000000057,2.0800000000000125,0.8599999999999994,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0084.tif,84,84,Atr+C Day2,65535,0.01
8.0,0,0.0,1.559999999999988,0.009999999999990905,0.6500000000000057,0.18000000000000682,2.1200000000000045,1.0,Atr+C Day2_XY0100C1illum.npy,Atr+C Day2_XY0100C2illum.npy,Atr+C Day2_XY0100C3illum.npy,Atr+C Day2_XY0085.tif,85,85,Atr+C Day2,65535,0.01
